0.00128238,0.0150592,-0.0232042,0.014765,0.00724197,-11743.2,0
0.00256517,-0.00668118,-0.0815926,0.0246099,0.00693095,2604.58,0
0.00385596,-0.0317782,-0.111359,-0.000170291,0.00757396,8241.34,0
0.00515285,-0.00844417,-0.121151,-0.00897031,0.00788488,1638.74,0
0.00646219,0.0235057,-0.099164,-0.0148881,0.00714458,-3637.42,0
0.00775159,0.0216923,-0.105224,0.00583079,0.00753202,-2798.44,0
0.00904602,-0.0170094,-0.103576,-0.0175388,0.00874673,1880.32,0
0.0103634,0.0120414,-0.119035,0.00196574,0.00789712,-1161.92,0
0.0116956,0.00829144,-0.161715,-0.0230157,0.00803476,-708.936,0
0.0129886,0.0569628,-0.162218,0.00863929,0.00807443,-4385.58,0
0.014314,0.0816095,-0.185438,0.0282235,0.0076859,-5701.37,0
0.0156114,0.0745639,-0.18141,0.0528992,0.00677617,-4776.25,0
0.0169257,0.108941,-0.198097,0.0271835,0.00672168,-6436.4,0
0.0182274,0.14055,-0.214509,0.0234642,0.00752097,-7710.88,0
0.0195377,0.154864,-0.191693,0.000272073,0.00686514,-7926.4,0
0.0208409,0.14825,-0.208261,0.00160776,0.00679075,-7113.39,0
0.0221361,0.153028,-0.190215,0.0221763,0.00685174,-6913.04,0
0.023458,0.0981982,-0.188025,-0.0119595,0.00741702,-4186.14,0
0.0247756,0.0920823,-0.176258,-0.0166309,0.00881546,-3716.65,0
0.0260709,0.105621,-0.202948,-0.0207511,0.00931005,-4051.29,0
0.027363,0.109665,-0.23345,0.000511006,0.00913999,-4007.8,0
0.0286616,0.106839,-0.214017,-0.0113336,0.00888879,-3727.59,0
0.0299581,0.158572,-0.199008,-0.0397823,0.00889406,-5293.11,0
0.0312642,0.18641,-0.215134,-0.0307707,0.00887665,-5962.41,0
0.0325603,0.179209,-0.230363,-0.0759774,0.00949274,-5503.89,0
0.0338796,0.185647,-0.270031,-0.137538,0.00964617,-5479.61,0
0.0351763,0.206553,-0.231813,-0.140652,0.0110364,-5871.94,0
0.0364723,0.20487,-0.185244,-0.164463,0.0118249,-5617.13,0
0.0377826,0.2015,-0.202556,-0.156952,0.012116,-5333.14,0
0.0390782,0.145054,-0.175572,-0.12977,0.0131214,-3711.9,0
0.0403795,0.17007,-0.160196,-0.12471,0.0131232,-4211.8,0
0.0416907,0.18042,-0.167545,-0.138374,0.014025,-4327.57,0
0.0430067,0.195633,-0.147088,-0.0835418,0.0146878,-4548.89,0
0.0443167,0.234996,-0.184119,-0.0709218,0.0151513,-5302.66,0
0.0456027,0.320562,-0.169485,-0.0839768,0.0136797,-7029.47,0
0.0469125,0.294398,-0.157732,-0.0927378,0.0139878,-6275.48,0
0.0482131,0.256815,-0.153435,-0.105492,0.0147189,-5326.65,0
0.0494981,0.214038,-0.123934,-0.0592709,0.015504,-4324.17,0
0.0508063,0.181321,-0.135791,-0.0612902,0.0160693,-3568.86,0
0.0521125,0.142886,-0.107913,-0.0439211,0.0155869,-2741.88,0
0.0534112,0.169452,-0.100382,-0.061029,0.0166087,-3172.6,0
0.0547311,0.193821,-0.0884992,-0.087699,0.0153432,-3541.34,0
