1.2044,3621.8,-30.5564,-60.0716,4.90304,23413,0,0
2.38047,3602.39,-11.5847,-50.6148,10.3129,19998.6,0,0
3.58289,3642.34,-25.5627,-2.65113,0.127475,2138.2,0,0
4.78475,3618.46,-37.9604,-10.2701,5.448,6591.98,0,0
5.97939,3625.98,-15.3742,-26.4819,3.29169,4016.88,0,0
7.16785,3628.49,-64.7767,0.72081,1.4528,3001.42,0,0
8.39885,3561.33,-27.2869,-10.6088,0.383579,10557.4,0,0
9.5964,3505.42,-34.0606,-19.4333,6.30649,15066.5,0,0
10.7887,3484.37,-19.014,16.0348,7.62191,15351.9,3,1
11.0944,3461.24,-3.92432,7.06724,6.82366,17014.3,4,2
