1.20052,3644.46,-30.4976,27.4492,0.695827,4618.81,0,0
2.39752,3608.26,-18.8788,55.4991,7.65117,17407.9,0,0
3.61432,3594.15,-2.67189,55.4988,10.4616,15451.3,0,0
4.79773,3636.67,-28.0627,49.435,0.937749,2778.99,0,0
5.98007,3604.8,-22.6173,77.991,6.4335,7558.36,0,0
7.19197,3614.79,-96.238,68.902,2.34189,4895.67,0,0
8.38709,3597.43,-82.6518,78.6605,5.7587,6267.51,0,0
9.57504,3597.05,-52.0066,100.875,5.8917,5530.23,0,0
10.7624,3592.37,-110.306,140.568,2.84353,5354.37,0,0
11.9779,3555.73,-52.7338,116.903,3.52283,7870.02,0,0
13.1884,3541.05,-2.66278,141.964,4.95444,8261.1,0,0
14.3908,3468.41,-8.85355,95.0842,7.81616,12618.4,0,0
14.7669,3449.55,14.6564,118.976,5.93619,13574,0,0
