1.20516,3629.44,-49.7706,-70.0453,3.7009,17057.7,0,0
2.38111,3611.56,-86.9241,-23.083,6.13656,16145.3,0,0
3.58474,3605.56,-109.437,-40.7871,5.94262,12397.7,0,0
4.77212,3588.87,-130.534,-77.3048,6.53819,12810.6,0,0
5.97015,3571.54,-155.097,-13.8657,9.32604,13142.3,0,0
7.17787,3592.31,-177.017,18.3806,2.5653,8037.68,0,0
8.37921,3589.67,-165.869,-30.249,3.69597,7200.52,0,0
9.55822,3561.75,-186.604,-38.0598,8.37278,9232.76,0,0
10.7801,3579.58,-186.782,-34.2053,2.81013,6532.86,0,0
11.9812,3559.76,-216.111,-50.1019,4.5794,7531.92,0,0
13.1768,3539.95,-177.539,-2.071,1.85683,8351.61,0,0
14.3414,3506.55,-200.167,-95.877,2.80486,10002.8,0,0
15.1136,3449.81,-164.861,-116.781,12.4628,13246,0,0
