1.19463,3593.53,1.37,-94.0237,9.49371,47269.7,0,0
2.3784,3633.77,-40.461,-78.7747,1.32872,6824.4,0,0
3.55324,3628.22,-10.5364,-127.889,0.511769,6129.25,0,0
4.74604,3582.17,10.4164,-131.593,9.24788,14292.5,0,0
5.94829,3606.79,-8.07784,-147.97,2.4494,7263.68,0,0
7.16243,3573.48,20.2881,-176.268,6.90962,10684,0,0
8.34222,3570.04,67.2136,-178.182,6.27288,9584.52,0,0
9.55869,3547.24,60.6718,-171.552,11.6743,10750.9,0,0
10.7512,3534.2,100.536,-160.71,3.06864,10771,0,0
11.9361,3491.71,55.9224,-135.305,8.52788,13261.1,0,0
12.1741,3449.46,72.1167,-127.332,9.07998,16472.3,0,0
