1.23112,3630.01,-90.7312,60.5016,2.10117,16239.6,0,0
2.41438,3551.72,-85.624,92.4473,7.32115,40705.4,0,0
3.60536,3559.15,-77.4455,100.364,5.43982,25198.2,0,0
4.79316,3519.39,-86.7192,85.6673,3.11656,27249.2,0,0
6.00649,3499.2,-91.261,107.764,3.60038,25105.7,0,0
7.19515,3502.81,-51.0251,133.078,2.13149,20457.3,0,0
8.39981,3518.13,-44.5796,102.921,2.43659,15699.4,0,0
9.59041,3524.82,-30.0282,83.4959,3.90047,13053,0,0
10.7647,3511.34,-69.0189,78.9394,4.52145,12881.3,0,0
11.9355,3499.28,-56.1789,75.7182,9.30117,12627.5,0,0
13.1123,3471.58,-9.13017,61.096,5.02014,13606.8,0,0
13.7583,3477.31,-4.62591,1.47872,16.3098,12551.6,0,0
