1.19727,3624.51,-46.8414,-23.6342,5.78733,21287.2,0,0
2.39932,3645.39,-34.1758,-31.0385,0.876048,1920.38,0,0
3.57547,3635.27,-11.2693,14.2095,3.73482,4120.74,0,0
4.75297,3626.02,1.34283,77.5439,3.88112,5045.51,0,0
5.93551,3576.3,-58.0697,64.2226,4.11921,12417.6,0,0
7.12086,3568.48,-79.5577,76.9035,3.78674,11448.1,0,0
8.31697,3578.97,-77.5092,66.096,1.67877,8540.6,0,0
9.52497,3575.79,-33.7893,27.3919,7.37748,7791.11,0,0
10.7115,3565.2,-57.1546,78.9611,5.16356,7916.53,0,0
11.8776,3542.74,-24.9279,29.5557,8.92035,9030.82,0,0
13.0756,3463.9,54.599,66.6952,2.65185,14232.5,0,0
13.203,3450.03,52.8279,68.319,7.71188,15146.1,0,0
