1.18806,3628.82,5.04863,83.9958,3.05911,17831.6,0,0
2.38661,3613.29,-42.3049,157.636,2.02824,15380,0,0
3.5865,3605.6,-44.5885,119.245,5.77504,12379.6,0,0
4.78642,3596.83,-13.1944,118.359,7.19785,11108.6,0,0
5.96001,3623.65,7.8843,102.593,2.44734,4420.49,0,0
7.16277,3606.52,-7.70183,162.893,2.18366,6069.9,0,0
8.34189,3570.14,-4.01787,200.442,6.73205,9573.05,0,0
9.55075,3566.3,-19.7392,202.212,5.72123,8763.78,0,0
10.7691,3481.95,7.71657,132.325,3.27964,15604.5,0,0
11.0618,3449.55,-11.8883,138.624,10.1939,18120.9,0,0
