1.18117,3630.93,-32.7397,-74.8341,3.59171,16144.6,0,0
2.38564,3619.26,12.6656,-136.25,2.65853,12885.6,0,0
3.58043,3603.24,-40.8979,-178.368,3.49401,13058.6,0,0
4.77847,3603.54,-108.39,-167.242,2.0136,9723.56,0,0
5.97747,3577.09,-163.794,-197.517,4.36143,12197.8,0,0
7.16894,3552.66,-156.581,-258.799,6.26894,13577.4,0,0
8.35038,3544.43,-165.648,-308.35,0.751578,12642.7,0,0
9.51827,3556.9,-138.593,-268.671,4.8379,9781.25,0,0
10.7119,3569.82,-132.157,-243.474,3.79565,7484.67,0,0
11.9217,3511.76,-114.133,-297.916,3.29436,11595.9,0,0
13.1114,3482.12,-61.3598,-297.019,7.61724,12804.2,0,0
13.5055,3449.5,-36.2758,-269.606,9.07957,14846.1,0,0
