1.16536,3626.99,-54.2972,102.935,2.54937,19742.3,0,0
2.37621,3616.11,-64.8066,109.491,3.49091,14261.5,0,0
3.56807,3624.83,-51.1317,124.237,1.27962,7054.44,0,0
4.78568,3587.72,-60.8017,175.027,5.08787,13014.2,0,0
5.99673,3600.1,-59.9787,205.788,0.444115,8321.39,0,0
7.19812,3534.8,-53.4279,265.834,10.9485,16004.4,0,0
8.38811,3550.68,-90.3329,263.063,5.00806,11840.6,0,0
9.57404,3561.71,-66.8804,262.9,2.88046,9221.77,0,0
10.7816,3545.57,-63.0457,246.826,8.74344,9685.67,0,0
12.0053,3525.4,-54.7364,256.188,2.08864,10378.8,0,0
13.2053,3477.57,-20.7211,203.537,2.59142,13057.5,0,0
13.6946,3449.6,-30.7609,230.446,2.04931,14633.2,0,0
