1.17465,3610.75,1.18964,8.36762,8.08245,33417.9,0,0
2.38279,3619.55,-33.4206,20.514,5.21638,12779.4,0,0
3.56201,3620.55,21.5354,-29.9802,4.80756,8268.83,0,0
4.77567,3571.69,-26.733,21.1168,3.10016,16398.4,0,0
5.95785,3564.32,-89.612,27.7228,0.129492,14380.3,0,0
7.15215,3528.89,-140.964,20.8082,1.87178,16932.9,0,0
8.33486,3513.78,-155.384,13.3866,2.72008,16343.5,0,0
9.52307,3480.22,-186.781,38.6053,3.12882,17828.6,0,0
10.6916,3463.7,-195.883,24.6999,4.9193,17425.2,0,0
10.7679,3449.47,-199.514,30.576,7.55111,18623,0,0
