1.19357,3636,6.20448,13.841,3.13077,11730.6,0,0
2.40866,3643.25,-32.2861,28.2992,1.15335,2801.69,0,0
3.58868,3622.22,-59.7069,-19.2383,4.69175,7742.09,0,0
4.78118,3590.98,-67.4596,-41.1733,10.3208,12344,0,0
5.96857,3582.46,-78.1034,0.474785,11.3587,11315.9,0,0
7.17286,3572.01,-83.4208,7.42065,1.05259,10873.1,0,0
8.35182,3523.48,-58.6859,-60.6432,2.1509,15148.8,0,0
9.53494,3496.05,-87.6878,-96.9777,1.00811,16145.9,0,0
10.7408,3510.41,-98.3601,-28.1932,2.98171,12996.7,0,0
11.9274,3486.68,-58.6981,-42.854,6.73479,13693.1,0,0
13.1391,3480.81,-52.6205,-69.8884,3.8951,12876.9,0,0
13.4723,3449.86,-45.5064,-72.286,2.4082,14856,0,0
