1.19073,3630.31,59.1172,-28.0806,6.01479,16539.3,0,0
2.39388,3627.25,119.778,-24.7788,2.64053,9505.04,0,0
3.61276,3616.42,117.352,-56.455,4.8878,9296.01,0,0
4.78647,3602.61,156.426,-47.3936,6.50399,9901.28,0,0
5.98225,3583.42,174.204,6.12632,10.5575,11128.9,0,0
7.18193,3538.83,190.314,56.3555,11.2256,15479.6,0,0
8.37217,3539.7,165.442,45.3772,3.85533,13174.9,0,0
9.56067,3459.39,126.548,73.4258,11.5792,19936.8,0,0
10.7622,3482.78,67.1343,41.8253,5.0477,15537.3,0,0
11.3249,3449.74,48.0534,28.3855,5.07037,17682.8,0,0
