1.19938,3639.54,0.494417,22.6197,1.62428,8721.31,0,0
2.38144,3643.43,1.21032,-6.20116,0.754214,2759.89,0,0
3.5813,3573.21,50.4053,-54.26,2.60091,21442.3,0,0
4.78452,3544.26,147.006,-30.5824,2.1339,22099.8,0,0
5.99223,3533.22,113.539,-19.5412,9.77015,19488.1,0,0
7.17761,3553.66,124.412,-42.796,2.40795,13422.8,0,0
8.36899,3536.29,127.531,-91.7248,3.67103,13587,0,0
9.59285,3515.88,130.608,-87.7168,8.71223,13981.5,0,0
10.8068,3468.79,169.381,-7.45571,6.55231,16768.1,0,0
11.6863,3448.78,182.832,28.5216,7.16767,17218.2,0,0
