1.18683,3612.68,27.2867,-33.5411,7.07225,31445.6,0,0
2.3761,3619.36,5.18582,-41.5471,5.35571,12893.1,0,0
3.59696,3611.7,-17.6535,-47.828,6.47769,10649.2,0,0
4.79408,3592.29,-36.3383,-47.1938,9.79518,12037.1,0,0
5.98833,3557.22,-41.4196,-41.1181,7.47074,15493.4,0,0
7.18259,3544.23,-76.8219,-86.0906,4.70262,14726,0,0
8.38454,3522.23,-48.0207,-72.9369,2.96739,15238.5,0,0
9.57051,3526.62,-7.04292,-64.8645,5.43018,12891.7,0,0
10.7462,3512.15,28.7055,-4.5768,7.21492,12827.9,0,0
11.5338,3467.92,5.49779,-0.0720905,24.2772,15787,1,1
