1.16962,3616.24,-67.7097,-11.4641,6.03562,28865.8,0,0
2.36747,3622.08,-21.0986,-28.5657,5.59587,11793.9,0,0
3.55474,3621.18,-22.6879,-8.09372,5.78484,8107.68,0,0
4.73361,3604.48,2.57369,-17.7342,9.22757,9615.64,0,0
5.95638,3625.3,29.6356,-43.6051,2.94702,4146.5,0,0
7.15499,3603.55,13.7773,-41.1956,7.94749,6492.21,0,0
8.35366,3621.22,-16.9354,-31.4413,3.79561,3445.45,0,0
9.58447,3558.89,-50.296,-32.1615,6.9021,9505.61,0,0
10.7713,3559.65,6.70311,-62.0463,6.0082,8388.27,0,0
11.9797,3560.4,-14.2516,-63.9017,4.93283,7479.33,0,0
13.1822,3535.27,-47.8756,-88.0678,7.1966,8703.07,0,0
14.3915,3540.39,19.9751,-90.2834,6.30838,7616.2,0,0
15.6018,3522.71,25.0065,-37.4558,8.27657,8158.47,0,0
16.5611,3455.99,6.88872,5.61264,4.24535,11714.6,2,2
