1.22058,3619.94,-97.795,-2.94713,4.69381,24629.5,0,0
2.44764,3621.6,-27.6465,9.04876,6.38555,11603.8,0,0
3.67077,3639.53,22.8298,-7.41026,2.59021,2852.11,0,0
4.85291,3624.89,48.7294,28.6411,4.74733,5174.48,0,0
6.03664,3570.64,64.6961,26.4078,4.45857,13146.3,0,0
7.25901,3581.29,52.1767,5.43624,2.66746,9465.11,0,0
8.45468,3573.18,74.0961,18.741,2.87224,9086.55,0,0
9.65992,3507.59,105.19,7.6177,2.22179,14742,0,0
10.8605,3477.53,110.615,-67.9085,4.33035,15880.5,0,0
11.9572,3449.77,127.057,-61.0038,8.0935,16745.2,0,0
