1.19608,3631.55,-43.2541,-15.7442,4.15066,15422.9,0,0
2.41046,3611.41,-103.285,-65.9181,4.7104,16008.2,0,0
3.57695,3609.81,-95.0075,-113.862,3.15639,11234.6,0,0
4.75998,3594.02,-24.9589,-122.57,7.64726,11759.6,0,0
5.93717,3586.23,-92.0793,-144.021,5.75692,10740.6,0,0
7.09757,3601.85,-89.9397,-97.4338,4.90931,6783.6,0,0
8.29514,3596.44,-109.065,-87.407,4.67143,6456.68,0,0
9.50011,3566.62,-65.1018,-62.797,3.3731,8776.54,0,0
10.6971,3505.54,-50.2084,-40.9954,2.8287,13504.4,0,0
11.9189,3470,-44.9207,-51.2041,3.36363,15102.4,0,0
12.1838,3450.9,-47.0807,-54.1777,8.61465,16341.6,0,0
