1.21269,3617.39,-16.6958,-48.2062,5.62312,26893,0,0
2.4096,3632.56,32.5681,5.62514,2.62022,7239.68,0,0
3.60808,3599.75,98.9098,-39.0614,6.13274,13926.8,0,0
4.79559,3582.19,105.621,-40.8871,8.67308,14139.9,0,0
5.98204,3584.94,111.383,-61.172,6.79971,10876.7,0,0
7.16689,3583.86,116.215,-14.8357,7.1578,9228.32,0,0
8.35628,3555.83,95.4492,-37.4977,2.59622,11269.4,0,0
9.55307,3535.58,142.526,-16.707,2.52156,11977.5,0,0
10.7469,3518.17,162.641,-58.4738,2.0243,12266.6,0,0
11.9451,3471.94,201.977,-49.3058,7.1413,14906.7,0,0
12.6379,3449.52,181.998,-75.0866,3.44296,15863.7,0,0
