1.18402,3620.53,2.38054,31.1951,5.65318,24890.6,0,0
2.38291,3621.2,21.2145,41.327,4.23692,12085.9,0,0
3.59104,3607.47,31.912,68.6365,5.87804,11844,0,0
4.78841,3600.17,48.251,57.4569,7.07374,10406.8,0,0
6.00728,3596.48,98.4764,57.3031,5.04835,8909.87,0,0
7.21914,3598.61,96.8507,30.4215,5.01255,7119.15,0,0
8.40485,3568.26,115.038,60.9533,9.2903,9724.89,0,0
9.61791,3574.62,106.415,71.1421,7.33475,7837.31,0,0
10.8228,3528.91,93.9644,20.3424,10.052,11188.2,0,0
12.0198,3511.73,81.1053,3.44202,5.56674,11503.9,0,0
12.7895,3450.34,44.1768,1.39876,7.30958,15611.2,1,1
