1.18937,3634.95,-8.79684,10.3388,3.88548,12650,0,0
2.39475,3626.98,-83.0195,-4.51866,3.54613,9612,0,0
3.57221,3604.18,-77.1181,-21.1941,8.60387,12826.6,0,0
4.75248,3593.32,-94.2448,-16.73,9.25624,11926.5,0,0
5.9487,3602.82,-95.4255,36.8318,6.16377,7930.46,0,0
7.12587,3573.48,-86.615,67.2312,12.3647,10738.4,0,0
8.3283,3522.93,-59.9462,86.7679,6.25894,15258,0,0
9.53024,3527.01,-65.0653,79.8457,4.92788,12905.2,0,0
10.7179,3511.67,-23.1837,32.0474,4.59011,12906.1,0,0
10.9798,3492.79,0.378541,2.27024,12.2913,14318.4,0,0
