1.20131,3617.38,-24.1904,119.351,4.45032,27154.5,0,0
2.42499,3617.15,-39.3376,148.168,2.40388,13547.2,0,0
3.6198,3614.66,-0.941666,157.815,2.54892,9762.41,0,0
4.81426,3623.41,74.1175,102.883,2.39542,5523.21,0,0
5.98551,3613.42,68.7048,116.49,3.89586,6111.86,0,0
7.17583,3586.89,61.0255,104.288,9.87275,8795.48,0,0
8.36964,3602.79,84.0344,154.026,3.59144,5640.34,0,0
9.57296,3544.37,114.071,171.767,2.5233,11033.9,0,0
10.7717,3498.3,167.651,144.28,11.6314,14083.1,0,0
11.9915,3518.27,152.595,108.953,1.95447,10984.9,0,0
13.1951,3501,86.8464,159.448,7.47545,11291.8,0,0
14.4047,3482.26,115.203,149.718,10.1624,11644.9,0,0
15.2239,3450.05,82.6016,212.154,8.90628,13134.1,0,0
