1.19222,3614.83,-56.113,-15.0785,6.12198,29503.5,0,0
2.40659,3599.83,-73.2272,-33.3476,7.83338,20845.5,0,0
3.63383,3612.38,-73.6998,-78.0082,2.96718,10353.2,0,0
4.8344,3623.34,-68.8262,-39.3635,1.88096,5515.29,0,0
6.02819,3576.87,-105.002,-105.137,7.60526,12131.2,0,0
7.22464,3558.8,-147.824,-85.2664,8.98241,12622.8,0,0
8.40962,3551.43,-162.196,-130.83,6.71161,11720.8,0,0
9.59467,3568.65,-178.989,-123.773,1.82603,8479.09,0,0
10.8291,3539.81,-138.711,-134.538,11.169,10175.7,0,0
12.0192,3512.74,-113.181,-56.9431,4.89836,11419.8,0,0
13.2138,3461.29,-129.932,-13.3274,2.3547,14281,0,0
13.254,3450.89,-126.147,-15.3756,6.31902,15022.6,0,0
