1.18977,3598.62,-7.20871,-87.3927,8.38267,43181.8,0,0
2.38838,3624.8,66.9716,-20.6032,3.38415,10549.5,0,0
3.58754,3606.5,71.4981,-78.1799,5.03933,12125.6,0,0
4.80241,3604.32,88.3276,-122.266,1.30956,9511.77,0,0
6.00186,3573.47,55.415,-114.63,9.13747,12751.6,0,0
7.21032,3603.77,57.8468,-134.473,1.00689,6412.17,0,0
8.41846,3566.93,97.0136,-135.537,7.10803,9867.15,0,0
9.60001,3546.03,122.632,-89.6294,12.7294,10830.1,0,0
10.8101,3530.63,100.901,-4.68255,11.5388,11042.8,0,0
11.9755,3467.56,116.399,-18.3363,3.43639,15234.7,0,0
13.0411,3449.67,60.7324,-16.596,4.30884,15361.3,0,0
