1.19222,3641.86,-14.8949,-41.1952,1.31064,6828.15,0,0
2.36822,3606.6,-24.7548,-65.3022,7.49979,18327.7,0,0
3.58884,3594.92,-51.9929,-11.125,10.1379,15346.9,0,0
4.79327,3574.6,-47.9201,-50.5715,1.85289,15730.8,0,0
5.9938,3534.83,-101.745,-97.1895,4.0074,19214.9,0,0
7.19942,3532.45,-80.9786,-83.0878,6.89149,16328,0,0
8.40312,3526.17,-112.848,-88.0636,3.00409,14735.7,0,0
9.58136,3476.31,-118.6,-100.215,12.9812,18128.3,0,0
10.7829,3464.75,-76.3388,-16.7349,2.09188,17180.3,0,0
11.1216,3449.67,-61.9927,3.32979,3.1278,18012.3,0,0
