1.18903,3633.1,29.4728,32.703,3.40135,14209.6,0,0
2.39271,3620.4,50.2535,39.8711,5.5274,12372.8,0,0
3.58182,3633.86,44.584,88.1239,0.566253,4504.85,0,0
4.78099,3611.35,34.288,89.2268,5.83402,8084.8,0,0
5.99974,3556.87,88.3888,93.4413,6.00941,15522.1,0,0
7.22814,3551.8,72.3621,128.561,4.39211,13585.8,0,0
8.41762,3511.19,70.2538,116.553,7.1659,16490.6,0,0
9.59422,3509.26,84.4297,100.007,8.00126,14669.4,0,0
10.7789,3487.29,100.637,59.949,7.34816,15095.4,0,0
11.6968,3450.08,77.4838,94.952,4.45142,17091.7,0,0
