1.20849,3608.52,-57.6638,71.7746,5.69505,34326.1,0,0
2.38266,3604.31,-103.638,91.6498,3.50181,19177.6,0,0
3.57475,3581.39,-182.15,117.247,2.81336,19192.2,0,0
4.76093,3562.97,-179.33,124.755,6.68774,18279.6,0,0
5.94593,3527.73,-146.849,70.2391,10.7212,20563.4,0,0
7.13918,3529.57,-109.229,85.7486,1.54484,16868.6,0,0
8.33282,3511.81,-89.6501,77.8361,9.14733,16584.2,0,0
9.51239,3522.04,-47.7043,117.88,4.78116,13452.1,0,0
10.7177,3492.67,-7.36891,43.1275,12.4661,14679.6,0,0
11.193,3463.93,-1.21084,7.92692,20.4052,16624,1,1
