1.21468,3627.23,-3.34729,-38.9053,4.23329,18744.5,0,0
2.40505,3625.9,12.6462,-20.71,4.72543,10020,0,0
3.60799,3622.58,41.6058,-29.273,4.60499,7599.96,0,0
4.78657,3623.38,-39.4543,-35.8846,4.10041,5561.99,0,0
5.98192,3603.14,-75.1654,-8.373,7.22522,7833.12,0,0
7.17193,3605.63,-49.8737,1.57002,7.37687,6186.74,0,0
8.36317,3623.68,-16.9528,8.33152,3.75952,3147.12,0,0
9.5501,3603.56,-67.6324,22.2541,6.4482,4862.95,0,0
10.7437,3604.48,-69.0562,31.6232,5.59753,4237.21,0,0
11.9586,3606.42,15.831,11.0368,6.72813,3644.42,0,0
13.1386,3601.04,-62.0456,-44.2439,5.40187,3726.13,0,0
14.3497,3598.48,-35.7551,-42.4564,6.68263,3590.18,0,0
15.5695,3587.07,-23.034,-43.3271,8.85221,4041.92,0,0
16.7791,3581.43,-38.0682,-36.259,9.73351,4086.67,0,0
17.9646,3554.77,-50.1166,-15.5095,5.44486,5300.84,0,0
19.1785,3533.57,-46.8296,-30.5787,0.321582,6070.65,0,0
20.3543,3518.11,-57.2708,-16.1558,5.04007,6479.82,0,0
21.5772,3492.3,-28.8317,-2.86628,5.53273,7308.65,0,0
21.9016,3491.99,-1.46674,-2.36603,11.5682,7214.54,2,2
