1.21296,3641.66,-8.20419,32.3098,2.96616,6879.01,0,0
2.39414,3633.42,28.4117,-40.822,4.53252,6927.01,0,0
3.58019,3635.09,16.2973,-94.6717,1.73091,4163.55,0,0
4.78488,3584.89,0.805308,-83.992,4.87626,13607.6,0,0
5.97938,3582.41,-15.9116,-56.0322,7.65551,11303.1,0,0
7.19129,3600.52,-42.0982,-51.9908,0.516479,6880.73,0,0
8.38099,3596.62,6.87104,-1.24848,4.34452,6368.74,0,0
9.57318,3575.24,54.1522,27.6533,9.1763,7809.2,0,0
10.7811,3539.81,42.2983,2.63359,4.38202,10220.3,0,0
11.9673,3449.84,71.4681,-63.6142,3.82814,16725.2,0,0
