0 	 0.002 	 5.88274e-17 
1 	 0.002 	 5.87243e-17 
2 	 0.002 	 5.85711e-17 
3 	 0.002 	 5.84229e-17 
4 	 0.002 	 5.82748e-17 
5 	 0.002 	 5.8126e-17 
6 	 0.002 	 5.79789e-17 
7 	 0.002 	 5.78308e-17 
8 	 0.002 	 5.76842e-17 
9 	 0.002 	 5.75371e-17 
10 	 0.002 	 5.7391e-17 
11 	 0.002 	 5.72449e-17 
12 	 0.002 	 5.70993e-17 
13 	 0.002 	 5.69543e-17 
14 	 0.002 	 5.68094e-17 
15 	 0.002 	 5.66652e-17 
16 	 0.002 	 5.65212e-17 
17 	 0.002 	 5.63779e-17 
18 	 0.002 	 5.62348e-17 
19 	 0.002 	 5.60923e-17 
20 	 0.002 	 5.59503e-17 
21 	 0.002 	 5.58087e-17 
22 	 0.002 	 5.56677e-17 
23 	 0.002 	 5.55271e-17 
24 	 0.002 	 5.53871e-17 
25 	 0.002 	 5.52475e-17 
26 	 0.002 	 5.51086e-17 
27 	 0.002 	 5.49701e-17 
28 	 0.002 	 5.48322e-17 
29 	 0.002 	 5.46948e-17 
30 	 0.002 	 5.4558e-17 
31 	 0.002 	 5.44218e-17 
32 	 0.002 	 5.42862e-17 
33 	 0.002 	 5.41512e-17 
34 	 0.002 	 5.40167e-17 
35 	 0.002 	 5.38829e-17 
36 	 0.002 	 5.37496e-17 
37 	 0.002 	 5.3617e-17 
38 	 0.002 	 5.3485e-17 
39 	 0.002 	 5.33537e-17 
40 	 0.002 	 5.3223e-17 
41 	 0.002 	 5.30929e-17 
42 	 0.002 	 5.29636e-17 
43 	 0.002 	 5.28348e-17 
44 	 0.002 	 5.27068e-17 
45 	 0.002 	 5.25794e-17 
46 	 0.002 	 5.24527e-17 
47 	 0.002 	 5.23267e-17 
48 	 0.002 	 5.22014e-17 
49 	 0.002 	 5.20769e-17 
50 	 0.002 	 5.1953e-17 
51 	 0.002 	 5.18299e-17 
52 	 0.002 	 5.17074e-17 
53 	 0.002 	 5.15858e-17 
54 	 0.002 	 5.14648e-17 
55 	 0.002 	 5.13446e-17 
56 	 0.002 	 5.12252e-17 
57 	 0.002 	 5.11065e-17 
58 	 0.002 	 5.09886e-17 
59 	 0.002 	 5.08714e-17 
60 	 0.002 	 5.07551e-17 
61 	 0.002 	 5.06395e-17 
62 	 0.002 	 5.05247e-17 
63 	 0.002 	 5.04106e-17 
64 	 0.002 	 5.02974e-17 
65 	 0.002 	 5.0185e-17 
66 	 0.002 	 5.00734e-17 
67 	 0.002 	 4.99626e-17 
68 	 0.002 	 4.98527e-17 
69 	 0.002 	 4.97435e-17 
70 	 0.002 	 4.96352e-17 
71 	 0.002 	 4.95277e-17 
72 	 0.002 	 4.94211e-17 
73 	 0.002 	 4.93153e-17 
74 	 0.002 	 4.92103e-17 
75 	 0.002 	 4.91062e-17 
76 	 0.002 	 4.9003e-17 
77 	 0.002 	 4.89006e-17 
78 	 0.002 	 4.87991e-17 
79 	 0.002 	 4.86985e-17 
80 	 0.002 	 4.85987e-17 
81 	 0.002 	 4.84998e-17 
82 	 0.002 	 4.84018e-17 
83 	 0.002 	 4.83047e-17 
84 	 0.002 	 4.82085e-17 
85 	 0.002 	 4.81131e-17 
86 	 0.002 	 4.80187e-17 
87 	 0.002 	 4.79252e-17 
88 	 0.002 	 4.78325e-17 
89 	 0.002 	 4.77408e-17 
90 	 0.002 	 4.765e-17 
91 	 0.002 	 4.75601e-17 
92 	 0.002 	 4.74711e-17 
93 	 0.002 	 4.73831e-17 
94 	 0.002 	 4.7296e-17 
95 	 0.002 	 4.72098e-17 
96 	 0.002 	 4.71245e-17 
97 	 0.002 	 4.70402e-17 
98 	 0.002 	 4.69568e-17 
99 	 0.002 	 4.68743e-17 
100 	 0.002 	 4.67928e-17 
101 	 0.002 	 4.67123e-17 
102 	 0.002 	 4.66327e-17 
103 	 0.002 	 4.6554e-17 
104 	 0.002 	 4.64763e-17 
105 	 0.002 	 4.63996e-17 
106 	 0.002 	 4.63238e-17 
107 	 0.002 	 4.6249e-17 
108 	 0.002 	 4.61751e-17 
109 	 0.002 	 4.61022e-17 
110 	 0.002 	 4.60303e-17 
111 	 0.002 	 4.59594e-17 
112 	 0.002 	 4.58894e-17 
113 	 0.002 	 4.58204e-17 
114 	 0.002 	 4.57524e-17 
115 	 0.002 	 4.56854e-17 
116 	 0.002 	 4.56193e-17 
117 	 0.002 	 4.55543e-17 
118 	 0.002 	 4.54902e-17 
119 	 0.002 	 4.54271e-17 
120 	 0.002 	 4.5365e-17 
121 	 0.002 	 4.53039e-17 
122 	 0.002 	 4.52438e-17 
123 	 0.002 	 4.51847e-17 
124 	 0.002 	 4.51266e-17 
125 	 0.002 	 4.50695e-17 
126 	 0.002 	 4.50133e-17 
127 	 0.002 	 4.49582e-17 
128 	 0.002 	 4.49041e-17 
129 	 0.002 	 4.4851e-17 
130 	 0.002 	 4.47989e-17 
131 	 0.002 	 4.47479e-17 
132 	 0.002 	 4.46978e-17 
133 	 0.002 	 4.46487e-17 
134 	 0.002 	 4.46007e-17 
135 	 0.002 	 4.45537e-17 
136 	 0.002 	 4.45077e-17 
137 	 0.002 	 4.44627e-17 
