0.00130651,3509.94,0.444018,1.36523,2.92195,45044.6,0
0.00260172,3509.93,0.390777,1.32902,3.77401,27874.6,0
0.00388203,3509.93,0.355777,1.36735,3.62632,19262.5,0
0.00519209,3509.94,0.406106,1.36628,2.65034,12293,0
0.00647679,3509.94,0.379261,1.35729,2.24453,8728.94,0
0.00777048,3509.92,0.318236,1.38745,3.46362,10203.1,0
0.00908237,3509.94,0.270708,1.50989,1.95362,7016.83,0
0.0103688,3509.94,0.333844,1.50704,1.71082,5943.33,0
0.0116836,3509.87,0.36827,1.42713,5.66701,10802.6,0
0.0129989,3509.86,0.338585,1.41491,5.88234,10801,0
0.0143071,3509.87,0.295285,1.42077,5.28845,9388.43,0
0.0156102,3509.84,0.301656,1.40672,6.10619,9942.69,0
0.0169057,3509.82,0.297888,1.3612,6.85657,10669.7,0
0.0181897,3509.82,0.335078,1.37657,6.02921,10117.1,0
0.0194986,3509.82,0.335735,1.369,5.48095,9444.41,0
0.0207755,3509.79,0.339026,1.35323,6.24649,9996.33,0
0.0220865,3509.79,0.344898,1.37561,5.45215,9331.88,0
0.0234005,3509.83,0.343489,1.43979,2.65927,7161.37,0
0.0247063,3509.82,0.369458,1.50271,2.9885,7216.41,0
0.0260196,3509.78,0.22571,1.47716,5.85327,8578.93,0
0.0273152,3509.79,0.198923,1.47475,4.5112,7536.08,0
0.0286271,3509.79,0.201596,1.48227,4.60596,7354.7,0
0.0299403,3509.78,0.222057,1.45717,5.08344,7380.14,0
0.0312222,3509.73,0.223881,1.49284,7.52139,8799.72,0
0.0325317,3509.74,0.255463,1.4566,6.01058,7959.04,0
0.0338414,3509.71,0.24882,1.4134,6.84139,8422.44,0
0.035142,3509.73,0.21974,1.40287,5.41685,7661.09,0
0.0364396,3509.74,0.211048,1.41084,4.24354,7057.74,0
0.0377501,3509.73,0.222588,1.43719,4.54515,7122.88,0
0.0390477,3509.74,0.242524,1.40645,4.12974,6679.14,0
0.0403568,3509.75,0.251131,1.38387,3.54646,6287.14,0
