0.688257,4495.26,2.10837,33.9651,2.13011,6888.06,0
1.37535,4486.6,-9.73799,8.10424,4.2232,9742,0
2.05937,4475.52,5.27235,-8.80617,5.0834,11888.4,0
2.7461,4465.65,24.4816,0.329213,4.7124,12509.4,0
3.41998,4469.14,41.284,-6.35034,2.94513,9022.12,0
4.09354,4452.54,43.0019,-21.3988,3.86791,11593.9,0
4.76854,4445.41,46.2901,-22.5306,4.05639,11448.2,0
5.44721,4438.19,44.9872,-15.5392,4.73766,11347.2,0
6.14474,4415.57,41.9796,-31.7588,6.06429,13739.4,0
6.84035,4427.03,46.927,-38.2527,3.96549,10668.2,0
7.518,4434.41,46.6714,-45.8057,2.80721,8724.31,0
8.2011,4411.43,44.4449,-51.923,4.66747,10800.2,0
8.90104,4427.43,57.0169,-38.962,2.81604,8153.16,0
9.58319,4419.92,54.8536,-57.9705,2.7319,8356.47,0
10.2613,4425.73,60.2353,-57.6606,1.88291,7238.18,0
10.9451,4423,56.4556,-82.0093,0.916899,7034.9,0
11.6375,4389.56,33.4701,-107.08,3.13472,9490.43,0
12.322,4396.07,21.0912,-97.9363,3.26646,8434.59,0
13.0074,4404.1,29.3639,-70.245,4.10974,7372.42,0
13.6895,4408.41,37.9017,-67.9642,3.25798,6690.54,0
14.3682,4417.46,44.5119,-69.3737,1.98715,5744.91,0
15.0599,4409.45,17.5063,-78.9809,2.73062,6012.9,0
15.7467,4411.4,34.5137,-95.1855,1.03397,5626.64,0
16.4228,4393.6,38.9706,-61.7015,4.78728,6478.79,0
17.0998,4395.56,17.7217,-44.8444,6.15389,6107.69,0
17.782,4392.9,0.159366,-32.6324,6.55563,6023.05,0
18.4589,4387.63,-21.1787,-42.8049,5.14076,6087.64,0
19.1411,4376.58,-13.8391,-46.1923,5.61662,6448.1,0
19.8226,4370.22,-20.218,-31.2276,6.41919,6546.84,0
20.4995,4368.88,-24.0196,-42.4741,4.91871,6396.14,0
21.1751,4347.77,-37.115,-39.1829,5.90997,7189.28,0
21.8689,4359.05,-41.4648,-50.778,3.71424,6445.14,0
22.552,4379.55,-26.5073,-18.0589,4.26937,5341.07,0
23.2334,4378.75,-17.789,-7.57699,5.0421,5218.91,0
23.9096,4373.57,-48.4592,-22.6554,2.61455,5287.62,0
24.5923,4331.79,-37.3841,-20.6879,7.05089,6839.79,0
25.2855,4317.3,-54.6017,-11.5124,6.46042,7225.47,0
25.9611,4299.65,-29.202,5.18665,9.08383,7717.29,0
26.6448,4307.7,-22.3461,-9.55963,7.23217,7217.12,0
27.333,4295.73,-30.2513,-18.1096,6.33762,7473.53,0
28.01,4293.78,-35.3649,-9.1966,5.71769,7362.21,0
28.687,4292.82,-33.1669,-26.2304,4.8319,7222.15,0
29.3747,4288.82,-16.6591,-6.73782,6.69499,7189.04,0
30.0573,4294.64,-18.2063,-10.9373,4.97643,6832.21,0
30.7523,4283.98,-21.0297,5.72815,5.62033,7024.45,0
31.4386,4298.93,-3.47479,3.09001,5.47111,6395.8,0
32.123,4312.55,9.39599,15.4805,2.81438,5835.28,0
32.808,4317.48,-17.99,28.1946,0.999323,5563.21,0
33.5041,4325.99,-14.3794,-4.69301,1.849,5193.57,0
34.1913,4289.23,-1.28614,-10.089,5.66121,6164.54,0
34.8831,4284.39,11.7651,-1.6622,5.42939,6180.95,0
35.5651,4307.02,27.5391,-8.20921,1.58877,5426,0
36.2526,4302.51,30.4034,-11.0312,1.67574,5447.5,0
36.9245,4290.59,9.2919,-33.0373,2.51688,5671.42,0
37.6137,4317.26,-1.9841,-18.4982,1.41322,4858.43,0
38.3007,4316.91,-0.93919,-8.26898,2.34716,4780.43,0
38.9828,4297.8,-10.049,-5.98989,3.72696,5186.99,0
39.6608,4317.58,-9.03627,18.5814,1.06228,4599.4,0
40.3436,4294.77,14.9997,21.7092,2.5898,5086.99,0
41.0263,4305.08,11.7059,2.3913,2.86498,4751.14,0
41.6998,4309.87,7.5134,-6.98353,2.58742,4559.52,0
42.3935,4308.4,17.6419,4.10916,1.99765,4519.52,0
43.0855,4317.59,-18.8038,9.72549,0.829134,4233.65,0
43.7658,4290.09,-21.3354,-42.177,0.939171,4796.28,0
44.4608,4247.93,-51.9597,-49.9659,2.56214,5669.47,0
45.15,4218.32,-57.3581,-77.1078,2.61179,6238.73,0
45.8383,4198.71,-58.9387,-82.6479,3.62361,6572.83,0
46.5278,4182.58,-83.7496,-78.4254,3.3096,6822.12,0
47.2188,4147.6,-81.5207,-87.4639,5.76161,7463.15,0
47.9088,4165.16,-98.7374,-98.1506,1.50069,6989.08,0
