 1.536600e+1	0.000000e+0
 1.536700e+1	1.430200e-31
 1.538300e+1	4.237300e-28
 1.540100e+1	1.792200e-27
 1.541900e+1	4.147300e-27
 1.543800e+1	7.531300e-27
 1.545600e+1	1.198800e-26
 1.547500e+1	1.756100e-26
 1.549400e+1	2.429800e-26
 1.551400e+1	3.224500e-26
 1.553400e+1	4.145100e-26
 1.555500e+1	5.196600e-26
 1.557500e+1	6.384100e-26
 1.559600e+1	7.713000e-26
 1.561800e+1	9.188600e-26
 1.564000e+1	1.081600e-25
 1.566200e+1	1.260200e-25
 1.568400e+1	1.455200e-25
 1.570700e+1	1.667100e-25
 1.573100e+1	1.896700e-25
 1.575400e+1	2.144500e-25
 1.577900e+1	2.411100e-25
 1.580300e+1	2.697300e-25
 1.582800e+1	3.003600e-25
 1.585400e+1	3.330900e-25
 1.588000e+1	3.679800e-25
 1.590600e+1	4.051000e-25
 1.593300e+1	4.445300e-25
 1.596000e+1	4.863400e-25
 1.598800e+1	5.306100e-25
 1.601600e+1	5.774100e-25
 1.604500e+1	6.268400e-25
 1.607400e+1	6.789700e-25
 1.610400e+1	7.338800e-25
 1.613400e+1	7.916700e-25
 1.616500e+1	8.524100e-25
 1.619600e+1	9.162000e-25
 1.622800e+1	9.831200e-25
 1.626100e+1	1.053300e-24
 1.629400e+1	1.126800e-24
 1.632700e+1	1.203600e-24
 1.636100e+1	1.284100e-24
 1.639600e+1	1.368100e-24
 1.643100e+1	1.455800e-24
 1.646700e+1	1.547400e-24
 1.650400e+1	1.642800e-24
 1.654100e+1	1.742300e-24
 1.657900e+1	1.845900e-24
 1.661800e+1	1.953800e-24
 1.665700e+1	2.066000e-24
 1.669700e+1	2.182600e-24
 1.673700e+1	2.303800e-24
 1.677900e+1	2.429700e-24
 1.682100e+1	2.560400e-24
 1.686300e+1	2.696000e-24
 1.690700e+1	2.836600e-24
 1.695100e+1	2.982300e-24
 1.699600e+1	3.133300e-24
 1.704200e+1	3.289700e-24
 1.708900e+1	3.451600e-24
 1.713600e+1	3.619100e-24
 1.718400e+1	3.792300e-24
 1.723300e+1	3.971400e-24
 1.728300e+1	4.156500e-24
 1.733400e+1	4.347700e-24
 1.738600e+1	4.545100e-24
 1.743900e+1	4.748800e-24
 1.749200e+1	4.959000e-24
 1.754700e+1	5.175800e-24
 1.760200e+1	5.399400e-24
 1.765800e+1	5.629700e-24
 1.771600e+1	5.867100e-24
 1.777400e+1	6.111500e-24
 1.783300e+1	6.363100e-24
 1.789400e+1	6.622000e-24
 1.795500e+1	6.888400e-24
 1.801800e+1	7.162300e-24
 1.808100e+1	7.443900e-24
 1.814600e+1	7.733300e-24
 1.821200e+1	8.030600e-24
 1.827900e+1	8.336000e-24
 1.834700e+1	8.649400e-24
 1.841600e+1	8.971100e-24
 1.848700e+1	9.301100e-24
 1.855900e+1	9.639500e-24
 1.863200e+1	9.986500e-24
 1.870600e+1	1.034200e-23
 1.878200e+1	1.070600e-23
 1.885900e+1	1.108000e-23
 1.893700e+1	1.146200e-23
 1.901700e+1	1.185300e-23
 1.909800e+1	1.225300e-23
 1.918000e+1	1.266200e-23
 1.926400e+1	1.308100e-23
 1.934900e+1	1.350900e-23
 1.943600e+1	1.394600e-23
 1.952400e+1	1.439200e-23
 1.961400e+1	1.484800e-23
 1.970500e+1	1.531400e-23
 1.979900e+1	1.578900e-23
 1.989300e+1	1.627300e-23
 1.998900e+1	1.676800e-23
 2.008700e+1	1.727200e-23
 2.018700e+1	1.778500e-23
 2.028800e+1	1.830800e-23
 2.039200e+1	1.884100e-23
 2.049700e+1	1.938400e-23
 2.060300e+1	1.993600e-23
 2.071200e+1	2.049800e-23
 2.082300e+1	2.106900e-23
 2.093500e+1	2.165000e-23
 2.104900e+1	2.224100e-23
 2.116600e+1	2.284100e-23
 2.128400e+1	2.345100e-23
 2.140500e+1	2.407000e-23
 2.152700e+1	2.469800e-23
 2.165200e+1	2.533500e-23
 2.177900e+1	2.598200e-23
 2.190800e+1	2.663800e-23
 2.204000e+1	2.730200e-23
 2.217300e+1	2.797600e-23
 2.230900e+1	2.865800e-23
 2.244800e+1	2.934900e-23
 2.258800e+1	3.004800e-23
 2.273200e+1	3.075600e-23
 2.287700e+1	3.147100e-23
 2.302600e+1	3.219500e-23
 2.317600e+1	3.292600e-23
 2.333000e+1	3.366500e-23
 2.348600e+1	3.441100e-23
 2.364500e+1	3.516500e-23
 2.380700e+1	3.592500e-23
 2.397100e+1	3.669300e-23
 2.413800e+1	3.746700e-23
 2.430900e+1	3.824700e-23
 2.448200e+1	3.903300e-23
 2.465800e+1	3.982500e-23
 2.483700e+1	4.062200e-23
 2.502000e+1	4.142500e-23
 2.520500e+1	4.223300e-23
 2.539400e+1	4.304500e-23
 2.558600e+1	4.386200e-23
 2.578200e+1	4.468200e-23
 2.598000e+1	4.550700e-23
 2.618300e+1	4.633500e-23
 2.638900e+1	4.716600e-23
 2.659800e+1	4.800000e-23
 2.681100e+1	4.883600e-23
 2.702800e+1	4.967500e-23
 2.724800e+1	5.051500e-23
 2.747300e+1	5.135700e-23
 2.770100e+1	5.220000e-23
 2.793400e+1	5.304300e-23
 2.817000e+1	5.388700e-23
 2.841000e+1	5.473000e-23
 2.865500e+1	5.557400e-23
 2.890400e+1	5.641600e-23
 2.915700e+1	5.725700e-23
 2.941500e+1	5.809700e-23
 2.967700e+1	5.893500e-23
 2.994400e+1	5.977000e-23
 3.021500e+1	6.060300e-23
 3.049100e+1	6.143200e-23
 3.105800e+1	6.308000e-23
