0.00653269,0.037261,0.0599046,-0.0106107,0.00739782,5703.77,0
0.0130406,0.0612123,0.00295858,-0.0829203,0.0120974,4693.99,0
0.0195497,0.142485,0.100947,-0.0671584,0.0281325,7288.34,0
0.0260546,0.180856,-0.038477,0.0172673,0.0347191,6941.43,0
0.032543,0.111091,-0.0783106,-0.0399699,0.0200458,3413.66,0
0.0390372,0.138412,-0.0703974,0.0185999,0.0250143,3545.64,0
0.0455558,0.0539492,-0.104116,0.028328,0.0078498,1184.25,0
0.0520953,0.106,-0.087612,0.0342324,0.0181103,2034.72,0
0.0586379,0.249927,-0.13814,0.156571,0.0458656,4262.2,0
0.0651894,0.167762,-0.253864,0.239085,0.0286791,2573.46,0
0.0717011,0.407568,-0.102513,0.232988,0.0752236,5684.27,0
0.078222,0.648978,-0.0777676,0.147822,0.119791,8296.62,0
0.0846998,0.795795,0.0486663,0.37455,0.142645,9395.47,0
0.0911751,0.959565,0.0755438,0.673383,0.166758,10524.4,0
0.0976659,1.09361,0.0522388,0.654774,0.184094,11197.5,0
0.104117,1.1106,-0.168409,0.601164,0.177002,10666.9,0
0.110658,1.17297,-0.330278,0.656826,0.179867,10600,0
0.117113,1.1294,-0.596552,0.661732,0.161106,9643.73,0
0.123658,1.04096,-0.47121,0.688178,0.135305,8418.05,0
0.130208,0.90085,-0.631362,0.70836,0.102215,6918.55,0
0.136736,0.845466,-0.565011,0.849384,0.0882835,6183.18,0
0.14319,0.81878,-0.529259,0.834663,0.0797851,5718.12,0
0.149689,0.888903,-0.557907,1.06977,0.0905604,5938.32,0
0.156157,0.966213,-0.790951,1.04635,0.102342,6187.43,0
0.162698,1.32855,-0.926598,1.02469,0.168521,8165.77,0
0.169185,1.37819,-0.900103,1.00049,0.169967,8146.06,0
0.175669,1.33575,-0.818462,0.855237,0.154023,7603.75,0
0.182141,1.48716,-0.948227,0.735862,0.175351,8164.9,0
0.188634,1.49898,-1.13413,0.59912,0.168063,7946.5,0
0.195171,1.36165,-0.927041,0.669103,0.133138,6976.69,0
0.20167,1.43585,-0.634513,0.775144,0.140978,7119.78,0
0.20819,1.16011,-0.696978,0.693892,0.0803919,5572.36,0
0.214701,1.14063,-0.657904,0.721782,0.0734187,5312.66,0
